comment,title,product_id,verification_status,likes,created_at
پیشنهاد میکنم بخرید حرف نداره اتوهای ژانومه  انصافا,این اتو واقعا عالیه، هم از نظر کیفیت و هم از نظر زیبایی،,1431385,verified,0,2019-05-21 12:09:57
ماندگاری کمی داره به نسبت پولی که پرداخت میکنی ارزشش رونداره,من توشگفت انگیزخریدم ولی راضی نیستم بوی خوبی داره ولی ماندگاریش افتضاحه,184915,verified,0,2019-05-21 12:09:52
"مشکل همیشگی کالای ایرانی فاصله بسیار زیاد با کیفیت جهانی هستش
حتی باکشوری مثل ویتنام",فاصله زیاد تا وتقعیت,987314,verified,2,2019-05-21 12:09:48
یه پاوربانک همه چی تموم.,فوق العاده قدرتمند و زیبا,318868,verified,1,2019-05-21 12:08:49
توی وضعیت فعلی قیمت ها و دیسک اورجینال شما میتونید با استفاده از این پکیج 20 بازی رو به قیمت شاید یک دیسک اورجینال داشته باشید ، من که راضیم از خریدم ، لیست بازیاشونم انتخابی هستش بین 18 تا 20 بازی جا میشه تو دستگاه به انتخاب خودمون,مقرون به صرفه,949451,verified,0,2019-05-21 12:07:50
من این گوشی سال ۹۰ خریدم خرابی اصلا نداشت واقعا بهترین موبایل بود,من این گوشی سال ۹۰ خریدم خرابی اصلا نداشت واقعا بهترین موبایل بود,4892,verified,0,2019-05-21 12:07:09
خیلی عالیهه قدرت صداش بی نظیره، هزینش هم نسبت به بقیه عالیه,قدرت صدا,62732,verified,1,2019-05-21 12:06:55
جنسش خوبه و بدون مشکل هم مبدل شارژ هست و هم OTG  راحت هم جا میره,بصرفه خوب,931476,verified,0,2019-05-21 12:06:41
اندازه سیم ها با مشخصاتی ک در سایت نوشته شده همسان نیست وخیلی کوچیک تره حتی برای هنذفری هم اندازه نیست..و رنگاش هم همسانی نداره اصلن,سیم محافظ هنذفری,637384,verified,0,2019-05-21 12:06:33
کابل بسیار با کیفیتی هستش با یه کابل و یه سری میتونی هم برای اندروید و هم برای آیفون استفاده کنی که خیلی عالیه یه کابل ور میداری همه مدل گوشیو شارژ میکنی,عالی و کارآمد,1564190,verified,0,2019-05-21 12:06:05
بدنه فلزی و خوش رنگ و درگاه کاملا استاندارد و مقاوم,بهترین انتخاب,975437,verified,0,2019-05-21 12:05:59
این قیمت برای یک صفحه ام دی اف که روش اعداد و نقش ها چاپ شدن خیلی زیاده,قیمت بالا نسبت به کیفیت,1077211,verified,0,2019-05-21 12:05:54
مطمئن هستید قیمت درست درج شده یا من اشتباه میبینم؟!,سلام,728645,rejected,0,2019-05-21 12:05:45
این شامپو رو دکتر به جای هد اند شولدرز  برام تجویز کرد،در یک کلام بگم فوقالعاده است،البته باید هر روز استفاده بشه,عالیه این شامپو,477046,verified,0,2019-05-21 12:05:28
قیمت پایینی دارد و بسیار زیباست ولی کیفبت ساختش اصلا خوب نیست,چراغ عقب دوچرخه,1117179,verified,0,2019-05-21 12:05:25
به نسبت قیمت اصلا کیفیت نداره پارچه پشتی جنس خیلی نازک و از بغل شکافته میشه اصلا پیشنهاد نمیکنم,صندلی آرکانو رو نخرین,546877,verified,0,2019-05-21 12:05:17
"این چراغ قوه نیم ساعت پیش رسید به دستم.
اندازه و طراحی خوبی داره. نور خوبی هم داره.
3 حالت نوردهی رو بار اول امتحان کردم. برای بار دوم که خواستم روشن کنم دکمه ایراد پیدا کرد. ترسیدم محکمتر فشار بدم دکمه رو چون جنس بسیااااار بدی داره و گفتم نکنه بشکنه الانً
این چراغ اگر خدای نکرده از دستتون از فاصله نیم متری بیوفته زمین قطعا میشکنه چون جنس خیلی خیلی داره.
همون لحظه هم تماس گرفتم با دیجی کالا و درخواست مرجوعی این چراغ رو دادم.
اصلاً پیشنهاد نمیکنم این محصول رو.",فقط طرح جالبی داره,453964,verified,0,2019-05-21 12:05:09
"جنسش فلزی هست و درگاه استانداردی داره
بهترین انتخابه",شک نکنید,926959,verified,0,2019-05-21 12:04:57
خوب بود,خوب بود,58928,verified,0,2019-05-21 12:04:09
من پوستم چربه و کلی سرسیاه و منافذ باز دارم که وقتی اینو مداوم استفاده میکنم خیلی خیلی بهتر میشه پوستم,فوق العادست,202306,verified,0,2019-05-21 12:03:42
خوشگله و برای دم دستی توی جیب عالیه,جذاب,1465454,verified,1,2019-05-21 12:03:25
بسته بندی خوب داشت،بعد از پخته شدن خوش طعم و خوش خوراک بود، با توجه به قیمت عالی بود,کیفیت محصول,1607167,verified,2,2019-05-21 12:02:26
فیت دست هست و خوش ساخت,کاربرد خانگی,902878,verified,0,2019-05-21 12:02:13
آیا باکتری ها را هم میشه با این میکروسکوپ دید؟,باکتری ها را هم میشه دید؟,526169,rejected,0,2019-05-21 12:02:12
من بجای لایه بردار ازش استفاده میکنم واقعا تاثیرش خیلی خوبه,فوق العاده است,76669,verified,0,2019-05-21 12:01:53
این ماوس یکی از خوش دست ترین ماوس هایی هستش که تا حالا استفاده کردم به کسایی که کار طراحی و نرم افزار مهندسی انجام میدن پیشنهاد میکنم حتما این ماوس رو بخرن. نسبت به قیمتش ارزش خرید داره.,بسیار عالی,1592619,verified,0,2019-05-21 12:01:44
الان دستم رسید. و با این قیمت ناراضی هستم از خریدم.,بی کیفیت,1156532,verified,0,2019-05-21 12:01:31
با سلام این گوشی از هر لحاظ گوشی کاملی هستش ولی تنها ایراداتی که داره باتریش یه کم ضعیفه و اگه بشت گوشی از فلز و شیشه استفاده میشو مثل گوشی NOVA3E کولاک میکرد و بهترین گوشی میانرده میشد.,سید امیر علی قریشی,356804,verified,6,2019-05-21 12:01:03
"مثل عکس شیک و با کیفیت نیست و پلاستیکیه
ولی طراحی دقیقی داره و کاربردی برای دم دستی با این قیمت خوبه",معمولی,654583,verified,1,2019-05-21 12:00:58
جعبه طورب طراحی شده با توجه به کیفیت بدی که داره فضای کافی برای قرار دادن چیزی جز چای کیسه ای نیست یعنی نمیشه داخل کاپچینو و نسکافه قرار داد خواستم مرجوع کنم دیدم ارزش نداده انداختمش تو انباری,عدم تناسب فضای کالا,1429688,verified,0,2019-05-21 12:00:46
الان بیرون سی تا پونزده تومنه بعدش شما پونزده رو خط زدین مثال دارین واسه تخم مرغ بیستایی تخفیف میدین؟؟,تخفیفات تقلبی,753063,rejected,0,2019-05-21 12:00:36
هر جا این مدل سرویس رو دیدین رو هوا بزنید واقعا بی نظیره,سرویس قابلمه,1133249,verified,0,2019-05-21 12:00:33
فک نمیکنم کسی ب اندازه من تحقیق و حساسیت ب خزج داده باشع با کلی پرسجو و این و اون تفاوت بندیا ب این رسیدم واقعا همه چیش بالاس و این قیمت براش فوقلعادست حتما بگیر و شک نکن بخدا عالیه منی ک راننده اسنپم در روز ۴بار گوشیمو شارژ میکنه,عالیییییی,190093,verified,0,2019-05-21 11:59:55
از بیرون با قیمت خیلی پایینتری میشه تهیه کرد، واقعا قیمتش بالاست,اصلا پیشنهاد نمیکنم,800412,verified,0,2019-05-21 11:59:15
بسیار شبک و زیبا و خوش ساخت هستش و از کیفیت بالایی برخورداره,بسیار زیبا,1485521,verified,0,2019-05-21 11:59:07
"منم این ماوس رو دارم برای بازی و طراحی عالیه کیفیت ساختشم بسیار بالاس از همه نظر خوبه
به قیمتشم عالیه نور پردازیشم که حرف نداره هر کی میبینه حال میکنه.",بسیار عالی,1592349,verified,0,2019-05-21 11:58:40
خیلی شیک و خوش جنس و سایز هست,شیک,1433204,verified,0,2019-05-21 11:58:30
من تقریبا یک ماه پیش این ترمومتر رو خریداری کردم وبعد از تست واستفاده از اون از خریدش راضی هستم  چون کاربردراحتی داره ودما رو هم دقیق میده به شما هم توصیه میکنم خرید کنید,رضایت از خرید,1126397,verified,0,2019-05-21 11:58:30
عاااالی واقعا .دوساله دارم از دستم افتاده هیچیش نشده همه جا هم میبرمش نسبت به اندازه و جسش کارش عالیه و کاربردی ،صدای خوب و قوی دوسال پیش هشتادو خورده ای خریدم,عالی عالی,66409,verified,0,2019-05-21 11:58:23
قیمتش نسبت به بیرون خیلی گرونتره ارزش خرید نداره بااین قیمت,اصلا پیشنها نمیکنم,149660,verified,0,2019-05-21 11:58:22
در کل کار خوبی,این تشرت عالی  البته موقع خرید باید به اندازه سایز دقت کرد,717307,verified,0,2019-05-21 11:58:03
خوب رو سویچ جفت و جور شد,خوب بود,825615,verified,0,2019-05-21 11:57:50
